"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.17673401045043e-24,1.98723471373109,0.389,0.112,1.3027349701441e-19,"0","CD40LG"
8.14991590387898e-24,0.446801828766905,0.982,0.989,1.71889876328712e-19,"0","RPL41"
1.08280774893222e-23,2.39113607463957,0.335,0.082,2.28374982327294e-19,"0","ENSG00000251675"
1.1455280445873e-23,1.32774988411301,0.706,0.392,2.41603319883907e-19,"0","PVT1"
1.22675467412535e-23,0.621983064736929,0.955,0.91,2.58734828319778e-19,"0","CALM1"
1.93319968883004e-23,1.70605145034276,0.421,0.129,4.07731146371143e-19,"0","PRKCA-AS1"
1.96209900047693e-23,1.34655392353142,0.575,0.225,4.13826300190589e-19,"0","RASGRF2"
2.83117497585641e-23,1.76876091756928,0.421,0.141,5.97123114157875e-19,"0","HNRNPLL"
3.87974779511786e-23,0.938770183206249,0.9,0.712,8.18277607468308e-19,"0","SEMA4D"
4.55920278313308e-23,0.580181445704373,0.986,0.976,9.61581458990599e-19,"0","RPS19"
4.86313081561223e-23,1.14592655570167,0.756,0.397,1.02568292032078e-18,"0","SCML4"
5.00367379521503e-23,1.83026753877314,0.407,0.124,1.0553248401488e-18,"0","PBX4"
7.38679827090869e-23,1.28093747354857,0.805,0.461,1.55794962331735e-18,"0","BCL2"
7.75271153036014e-23,0.52896208504671,0.977,0.978,1.63512438886826e-18,"0","RPL23A"
8.54158375543666e-23,1.25544842862791,0.543,0.214,1.80150542985915e-18,"0","SUSD3"
9.38669454773702e-23,1.1070979985769,0.769,0.381,1.97974774706322e-18,"0","ZEB1"
1.16175143223557e-22,0.97554591125491,0.873,0.629,2.45024994572804e-18,"0","CRIP1"
1.19071088670175e-22,0.321150766895993,0.995,1,2.51132833114266e-18,"0","B2M"
1.35093307946161e-22,0.903705960417483,0.891,0.524,2.84925295789248e-18,"0","SLC38A1"
1.67584829660004e-22,1.29989899839085,0.801,0.533,3.53453164235914e-18,"0","MDFIC"
2.70293551448706e-22,0.489285657488899,0.982,0.979,5.70076129360466e-18,"0","RPL37"
3.18431401010186e-22,0.473506093362259,0.968,0.989,6.71603667870583e-18,"0","RPL10"
3.55691436867891e-22,1.49855620173611,0.575,0.254,7.5018880949807e-18,"0","HELB"
3.79318883968139e-22,0.519429079864137,0.973,0.974,8.00021458177202e-18,"0","RPS6"
3.92181594527141e-22,0.502224356522979,0.964,0.974,8.27150201017193e-18,"0","RPL4"
4.59099821258731e-22,1.57448190345449,0.425,0.133,9.68287433016789e-18,"0","LINC00649"
5.92313990479546e-22,0.502680742048018,0.959,0.972,1.24924943732041e-17,"0","RPS16"
6.72215427285978e-22,0.436701327892423,0.964,0.981,1.41776955768886e-17,"0","RPS28"
6.95617694963127e-22,1.50041585085884,0.52,0.209,1.46712728044673e-17,"0","CCND2"
1.19751112311914e-21,0.4153496296809,0.968,0.984,2.52567070977058e-17,"0","RPL11"
1.57955218567819e-21,0.447436254160226,0.986,0.98,3.33143351481386e-17,"0","RPLP2"
1.71928449839405e-21,0.409499126882498,0.982,0.981,3.62614293556289e-17,"0","RPL34"
2.17529750879487e-21,0.823769689483291,0.955,0.826,4.58791997579926e-17,"0","EPB41"
2.20812615683065e-21,0.637101087650989,0.973,0.952,4.65715887737153e-17,"0","RPSA"
2.41749543283009e-21,1.04059366518788,0.828,0.601,5.09873961738194e-17,"0","NAP1L4"
3.30232196735845e-21,1.41576454989686,0.452,0.158,6.9649272613557e-17,"0","ENSG00000290067"
3.53535381042559e-21,1.00085129033134,0.62,0.251,7.45641472156861e-17,"0","ZAP70"
3.59653191828044e-21,1.1665816328629,0.674,0.33,7.58544546884528e-17,"0","NR3C2"
4.27601183728458e-21,0.88449951327665,0.873,0.592,9.01853656601691e-17,"0","ACAP1"
6.22715492501616e-21,0.548882878947393,0.977,0.977,1.31336924523516e-16,"0","RPS21"
8.5924817647015e-21,0.451896145241538,0.982,0.981,1.81224032899319e-16,"0","RPS15"
3.13501180820298e-20,0.478043486342811,0.968,0.978,6.6120534046809e-16,"0","RPL19"
3.71932038538825e-20,0.829421478096067,0.928,0.827,7.84441862482235e-16,"0","TNFAIP8"
5.52715936620342e-20,1.52549204206215,0.498,0.206,1.16573318192596e-15,"0","THEM4"
6.30547064646405e-20,1.14254253838927,0.805,0.566,1.32988681404573e-15,"0","STAT5B"
8.73429503448352e-20,1.1743149429416,0.805,0.565,1.84215016572292e-15,"0","NLRC5"
1.08835074651843e-19,1.2645503282834,0.701,0.386,2.29544055948202e-15,"0","PPP1R16B"
1.2306741869832e-19,0.45587204959542,0.973,0.986,2.59561492776627e-15,"0","RPL32"
1.79415758680931e-19,0.451020327424238,0.995,0.992,3.78405776633952e-15,"0","MT-ND5"
2.1284652788222e-19,0.936846064332189,0.819,0.583,4.48914611956391e-15,"0","KIF2A"
2.29269709575956e-19,1.90890295712117,0.312,0.083,4.83552744466648e-15,"0","UBASH3A"
2.44934095281046e-19,0.770254035133408,0.91,0.72,5.16590500357255e-15,"0","MCUB"
2.72911516583362e-19,0.399126802302858,0.973,0.98,5.75597679625969e-15,"0","RPL17"
3.39515976409353e-19,2.02239052097641,0.312,0.085,7.16073145844966e-15,"0","ENSG00000265204"
3.49971413068791e-19,1.32151912392243,0.471,0.185,7.38124707303388e-15,"0","NMRK1"
3.60155021528049e-19,0.454218454469702,0.977,0.96,7.59602955904809e-15,"0","RPL35"
3.69071491797205e-19,0.913785508673526,0.774,0.457,7.78408683349485e-15,"0","PDE3B"
5.01409877457749e-19,1.4664901636809,0.543,0.263,1.05752357254614e-14,"0","ENSG00000291113"
5.40364118676269e-19,0.385557346013274,0.977,0.981,1.13968196270012e-14,"0","RPL30"
5.52834241327335e-19,0.65740167685686,0.973,0.91,1.16598269838348e-14,"0","ANKRD12"
5.65392593731256e-19,1.59068684153791,0.557,0.291,1.19246951943859e-14,"0","CORO1B"
6.92640973357495e-19,0.68332625473666,0.552,0.206,1.46084907690829e-14,"0","PYHIN1"
7.03131294411239e-19,1.09212673027018,0.471,0.173,1.48297421304274e-14,"0","ITGA6"
8.96660748386002e-19,1.03714404309212,0.52,0.207,1.89114718442092e-14,"0","TRABD2A"
1.02814708083117e-18,1.52496977417196,0.38,0.125,2.16846500818103e-14,"0","GPR174"
1.35008782116663e-18,2.03650938467931,0.303,0.084,2.84747022362254e-14,"0","MAF"
1.4407394760819e-18,1.67747754329629,0.389,0.137,3.03866362900434e-14,"0","CFAP36"
1.86226391717141e-18,0.71326791215941,0.928,0.84,3.92770082770623e-14,"0","HSPA8"
2.68728106953137e-18,2.00302583266405,0.262,0.063,5.66774450374862e-14,"0","ENSG00000290048"
2.94207633868754e-18,0.605928285605417,0.991,0.847,6.20513320592589e-14,"0","CCND3"
4.40320304156344e-18,1.44406839640842,0.421,0.152,9.28679553496144e-14,"0","SIT1"
5.07229923978023e-18,2.15467288926273,0.348,0.118,1.06979863266205e-13,"0","AP3M2"
8.43855357583506e-18,1.03741293144219,0.679,0.364,1.77977533467937e-13,"0","SEPTIN1"
9.36907742810816e-18,1.90242029798578,0.326,0.102,1.97603212036229e-13,"0","LINC00243"
1.16120731685109e-17,0.404046409869421,0.982,0.988,2.44910235197064e-13,"0","RPLP1"
1.19938529228745e-17,0.376628458817059,0.973,0.978,2.52962351996345e-13,"0","RPL29"
1.30140489862086e-17,0.806557277912188,0.896,0.731,2.74479307168125e-13,"0","PCNX1"
1.47415487508854e-17,2.00718753634782,0.317,0.097,3.10914004704924e-13,"0","TMEM116"
1.57841807482772e-17,0.440166616745369,0.968,0.973,3.32904156161914e-13,"0","RPS10"
1.60473435619526e-17,2.02018982792703,0.271,0.072,3.38454523065142e-13,"0","ENSG00000286330"
2.03310486341393e-17,0.413590564946318,1,0.988,4.28802146742632e-13,"0","MALAT1"
2.04613487465724e-17,1.49499589499111,0.575,0.317,4.31550306413959e-13,"0","POLG2"
2.40416521195377e-17,1.38331651908707,0.376,0.132,5.0706248485317e-13,"0","TSHZ2"
3.06968318318509e-17,1.24750117201372,0.611,0.349,6.47426880165568e-13,"0","PCNX2"
4.23266169302564e-17,0.323096115859949,0.959,0.987,8.92710677676038e-13,"0","RPL39"
4.6795910807657e-17,0.504781523736291,1,0.98,9.86972554844294e-13,"0","RIPOR2"
4.75812962217101e-17,0.642709609706867,0.982,0.754,1.00353711861209e-12,"0","FYB1"
5.51000098623696e-17,1.78435105982238,0.367,0.132,1.16211430800724e-12,"0","DGKH"
5.6642126183712e-17,0.553823461597497,0.946,0.916,1.19463908334067e-12,"0","HINT1"
7.18280738038377e-17,0.608548326179868,0.968,0.926,1.51492590459674e-12,"0","FNBP1"
7.39474545941614e-17,1.38923610812098,0.439,0.176,1.55962576484546e-12,"0","KCNA3"
7.97682709263435e-17,1.21977650940419,0.71,0.466,1.68239260210751e-12,"0","IQCN"
9.78498846038662e-17,0.354430724190199,0.968,0.984,2.06375191618014e-12,"0","RPS3A"
1.12669936449903e-16,1.68435364087651,0.425,0.183,2.3763216296649e-12,"0","ENSG00000291099"
1.38822333438392e-16,0.832486474600365,0.828,0.569,2.92790183454914e-12,"0","PHACTR2"
1.46009401736883e-16,1.14979661728885,0.534,0.235,3.07948429203259e-12,"0","NLRC3"
1.81388319016494e-16,1.18382877952828,0.692,0.451,3.82566103637688e-12,"0","TNFAIP3"
2.14799744954074e-16,0.846384210056804,0.873,0.756,4.53034142082637e-12,"0","FAM107B"
2.83679326316895e-16,1.21312921599453,0.575,0.315,5.98308067134962e-12,"0","ECE1"
3.02197586758029e-16,0.513320040055291,0.973,0.945,6.37364930231359e-12,"0","RPLP0"
3.18645016488755e-16,0.605140016054432,0.887,0.522,6.72054204276434e-12,"0","CARD11"
3.39883290362475e-16,0.340726215543457,0.973,0.984,7.16847847703497e-12,"0","RPL35A"
3.46614679971346e-16,1.06107615387528,0.661,0.388,7.31045021527567e-12,"0","MZT2A"
3.47729427452555e-16,1.30587374692464,0.52,0.251,7.33396135440184e-12,"0","PIM1"
3.60765286444533e-16,1.70369471467542,0.317,0.102,7.60890065640165e-12,"0","ABCD2"
4.00939028439501e-16,1.27538439766588,0.452,0.189,8.45620504881751e-12,"0","HABP4"
5.51169548202531e-16,1.13155315397124,0.561,0.271,1.16247169411396e-11,"0","NOL4L"
6.20633648173786e-16,1.18022064974402,0.643,0.379,1.30897842736333e-11,"0","SUPT3H"
7.64022957489669e-16,0.728086612492697,0.896,0.7,1.61140081964146e-11,"0","TMC8"
8.86793884377897e-16,1.80117450783291,0.398,0.168,1.87033698154142e-11,"0","TRIM69"
1.16513313001164e-15,0.750978262740003,0.864,0.679,2.45738228450754e-11,"0","C12orf57"
1.17866071588103e-15,0.634339635901033,0.923,0.807,2.48591331586468e-11,"0","SEPTIN9"
1.21172533321261e-15,0.375965392632588,0.973,0.975,2.55564990027871e-11,"0","RPL12"
1.36217850487976e-15,1.16526217179618,0.597,0.339,2.87297068464191e-11,"0","ANKH"
1.37614746971677e-15,0.846524328518019,0.489,0.198,2.90243262837965e-11,"0","TCP10L"
1.45964423811361e-15,0.798123074489486,0.81,0.481,3.07853566260541e-11,"0","TNRC6C"
1.90386882968988e-15,1.37414185988515,0.484,0.222,4.01544974869893e-11,"0","LINC01934"
2.99887811951019e-15,0.310814278088277,0.964,0.98,6.32493384185893e-11,"0","RPL6"
3.14045689276522e-15,1.32478855362152,0.462,0.208,6.62353763253112e-11,"0","USP53"
3.23363330283043e-15,0.359544588303432,0.982,0.986,6.82005599899965e-11,"0","RPL21"
3.52051338038815e-15,0.647823617242986,0.973,0.903,7.42511477057664e-11,"0","ARID4B"
3.71414230126934e-15,1.84146778592356,0.285,0.089,7.83349752760717e-11,"0","EGLN3"
4.02415513908003e-15,0.666308569671469,0.878,0.83,8.48734560383369e-11,"0","FXYD5"
4.13458011568528e-15,0.412517564418724,0.946,0.947,8.72024292199183e-11,"0","TOMM7"
4.75708503863282e-15,0.89733457993013,0.846,0.714,1.00331680549805e-10,"0","SORL1"
5.24110696675291e-15,1.04997940672789,0.566,0.293,1.10540187035786e-10,"0","UST"
5.76910480416337e-15,0.38791118389687,0.959,0.975,1.2167618942461e-10,"0","RPL5"
5.82328123047738e-15,0.380189095509669,0.973,0.977,1.22818824431998e-10,"0","RPL37A"
6.01937429728552e-15,1.01637490116823,0.697,0.438,1.26954623304049e-10,"0","USP9Y"
6.46191862683115e-15,1.09824691558167,0.602,0.341,1.36288325758496e-10,"0","SLFN5"
6.71466160458207e-15,0.548317516220075,0.756,0.425,1.4161892790224e-10,"0","ARL4C"
6.87108076746643e-15,0.76137885684592,0.783,0.522,1.44917964466634e-10,"0","ISG20"
6.92961890366696e-15,0.331241379925779,0.964,0.98,1.4615259229724e-10,"0","RPL24"
7.16540288304138e-15,1.04939384623783,0.561,0.277,1.51125512206226e-10,"0","SFMBT1"
9.0964011822046e-15,1.71074506447312,0.267,0.079,1.91852197333877e-10,"0","FAM153A"
9.30069107206377e-15,1.79379096190359,0.357,0.141,1.96160875400897e-10,"0","SLC10A1"
1.19605846427955e-14,0.7991719941209,0.851,0.677,2.52260690701199e-10,"0","CNOT6L"
1.33636959659037e-14,1.02784025322856,0.489,0.23,2.81853711616876e-10,"0","LDLRAP1"
1.91487405363928e-14,1.17641259500477,0.367,0.138,4.0386608665306e-10,"0","TSPAN5"
2.33756292493297e-14,0.45198800908051,0.955,0.941,4.93015396497613e-10,"0","RPS20"
2.43229664043902e-14,1.34297693596896,0.48,0.239,5.12995684434994e-10,"0","ZFYVE28"
2.63891101056508e-14,1.08002465041687,0.597,0.347,5.56572721238281e-10,"0","NCOA7"
2.85372901362506e-14,0.341975574988256,0.968,0.974,6.01879986263662e-10,"0","RPL27"
3.37751555979168e-14,1.40547750372788,0.308,0.107,7.12351806715664e-10,"0","MAST4"
3.63721238854899e-14,1.09643304649424,0.561,0.29,7.67124464868868e-10,"0","OCIAD2"
3.81578738888305e-14,1.55601636637005,0.326,0.119,8.04787718189325e-10,"0","ARHGAP15-AS1"
4.25214956002108e-14,0.500934042198776,0.923,0.841,8.96820863704045e-10,"0","NOP53"
4.42145626959415e-14,0.44213956940297,0.955,0.946,9.32529341820102e-10,"0","RPL27A"
4.48226438656858e-14,0.922170019272067,0.719,0.457,9.45354381771180e-10,"0","FUT8"
6.73393196294518e-14,0.717168679206568,0.864,0.659,1.42025359030477e-09,"0","CLEC2D"
6.79152105024131e-14,1.18490118072401,0.566,0.312,1.43239970470639e-09,"0","GIMAP5"
7.15463160064419e-14,0.892135536239561,0.778,0.604,1.50898335089187e-09,"0","PCSK7"
7.35734579684803e-14,1.29782569739652,0.529,0.298,1.55173780201322e-09,"0","CLDND1"
7.45134447026795e-14,0.915424764112575,0.647,0.397,1.57156306222421e-09,"0","DNAJB1"
7.92541188742902e-14,0.85241007440539,0.923,0.798,1.67154862117765e-09,"0","LINC01619"
8.72952500636255e-14,1.23236064904163,0.389,0.16,1.84114411909193e-09,"0","ATP6V0E2"
1.00691304572665e-13,0.743989291696415,0.805,0.551,2.12368030474207e-09,"0","PTPN4"
1.23629819218681e-13,0.3823758339831,0.955,0.963,2.6074765171412e-09,"0","RPL10A"
1.27478366209574e-13,0.275549355727224,0.271,0.086,2.68864622172613e-09,"0","BEX3"
1.33094739269231e-13,1.14177563285146,0.466,0.214,2.80710114592735e-09,"0","EVA1C"
1.53702441990480e-13,0.952326001155482,0.638,0.369,3.24173820402122e-09,"0","SNHG14"
1.79631135637749e-13,0.917567594392057,0.683,0.462,3.78860028173577e-09,"0","ERN1"
1.92913034256633e-13,0.550816135584964,0.982,0.867,4.06872880550665e-09,"0","FYN"
1.93504129482253e-13,0.341833623580198,0.973,0.977,4.0811955949102e-09,"0","RPL7A"
2.10196366802947e-13,1.08170811962219,0.575,0.334,4.43325157224095e-09,"0","TSPYL2"
2.1067799280085e-13,1.29391974161745,0.421,0.202,4.44340954616274e-09,"0","GPR183"
2.62523532138817e-13,0.695526548709456,0.891,0.641,5.53688381633978e-09,"0","ATXN1"
2.78077920920365e-13,0.458906927693334,0.928,0.893,5.86494143013142e-09,"0","NPM1"
3.04194882763493e-13,0.972584685366128,0.778,0.59,6.41577427236482e-09,"0","TAB2"
3.22769301602199e-13,1.42759383603819,0.425,0.211,6.80752734009198e-09,"0","PFKP"
3.28727391624953e-13,0.363714620280946,0.973,0.98,6.93318941676189e-09,"0","RPS8"
3.48483422287717e-13,0.614821166250558,0.842,0.704,7.34986385947024e-09,"0","SUN2"
3.54704016349399e-13,0.314289605358608,0.95,0.98,7.48106240882517e-09,"0","RPL9"
3.75129532795623e-13,0.62636908764638,0.878,0.756,7.91185697619248e-09,"0","CCM2"
3.94338384173235e-13,0.365318458579795,0.977,0.979,8.3169908605977e-09,"0","RPL18A"
4.42463700310567e-13,0.524824077061426,0.905,0.759,9.33200190325018e-09,"0","GAS5"
4.4808962807323e-13,1.56314384536178,0.326,0.128,9.45065834569249e-09,"0","CLUAP1"
4.8473808504631e-13,0.621748841696381,0.91,0.736,1.02236109517117e-08,"0","PITPNC1"
5.41186616899659e-13,1.62946765153923,0.253,0.08,1.14141669370307e-08,"0","ENSG00000229151"
5.59115914602675e-13,0.534091952415813,0.95,0.824,1.1792313754885e-08,"0","PACS1"
6.22584858288325e-13,0.436270420500544,0.964,0.853,1.31309372461591e-08,"0","ARHGEF18"
6.2499693386394e-13,0.511316451389149,0.661,0.333,1.31818103321244e-08,"0","TXK"
6.2731579728244e-13,0.87277181206705,0.584,0.321,1.32307174804839e-08,"0","ODF2L"
8.42548021802465e-13,0.800545653175897,0.787,0.691,1.77701803278358e-08,"0","LDHA"
8.75775532665445e-13,1.56390839556961,0.321,0.126,1.84709817594469e-08,"0","ANKRD36B"
8.95559908740163e-13,1.11792737586097,0.434,0.21,1.88882540352388e-08,"0","CDC25B"
1.03143732018018e-12,1.39695723937112,0.312,0.117,2.17540445199202e-08,"0","ESR2"
1.04606506518848e-12,1.32148670014139,0.376,0.168,2.20625582898901e-08,"0","CEP68"
1.05832000722511e-12,0.353741806947909,0.964,0.978,2.23210272723847e-08,"0","RPL18"
1.08256331300638e-12,0.440429566953035,0.986,0.945,2.28323428346176e-08,"0","TNRC6B"
1.11205171819464e-12,0.885485555189673,0.661,0.432,2.34542827884432e-08,"0","PRDX2"
1.32492734885785e-12,1.58889838064896,0.294,0.108,2.79440427147609e-08,"0","PKIA"
1.35326096651353e-12,0.94355063910981,0.584,0.336,2.85416270447368e-08,"0","DTNB"
1.39457373954836e-12,1.66485831979364,0.308,0.125,2.94129547408146e-08,"0","NFE2L3"
1.41513573025601e-12,0.292880839914258,0.959,0.98,2.98466276868295e-08,"0","RPS7"
1.4776958147445e-12,1.11265827110844,0.484,0.251,3.11660824287762e-08,"0","ANKRD36"
1.5012461399812e-12,0.431570013480215,0.937,0.944,3.16627823383434e-08,"0","RPL36AL"
1.54048500587505e-12,1.68511139866619,0.253,0.082,3.24903692589107e-08,"0","LSR"
1.68336735854521e-12,1.94138773275342,0.262,0.092,3.55039009590771e-08,"0","CISH"
1.97225231771085e-12,0.971101106912284,0.611,0.381,4.15967736328396e-08,"0","TMEM63A"
3.09383398233112e-12,0.887513219419343,0.434,0.2,6.52520525213457e-08,"0","CD82"
3.09524567195325e-12,0.391663228480758,0.959,0.952,6.52818264671659e-08,"0","RPS5"
3.17629648128077e-12,0.627624924651951,0.905,0.775,6.69912690866928e-08,"0","MACF1"
3.67424511309912e-12,1.55641688558222,0.253,0.085,7.74935036803736e-08,"0","MORN3"
4.00892083754734e-12,0.865576141002568,0.783,0.643,8.45521493847109e-08,"0","POLR2A"
4.10500195005369e-12,0.67151144394772,0.738,0.492,8.65785961285824e-08,"0","IL2RG"
4.33862298127677e-12,0.52219871968758,0.896,0.805,9.15058972981083e-08,"0","MIF"
4.87126885380653e-12,0.710555584488994,0.697,0.449,1.02739931395634e-07,"0","PLAAT4"
5.09106600371899e-12,0.505814659922896,0.95,0.918,1.07375673084437e-07,"0","STK4"
5.20803681098627e-12,0.571519622545446,0.643,0.351,1.09842704380511e-07,"0","STAT4"
5.31042083741377e-12,0.91375202479885,0.747,0.59,1.12002085881894e-07,"0","PPP1R10"
7.3302068161953e-12,1.10070746994628,0.534,0.312,1.54601391960375e-07,"0","CCDC66"
7.34427769294088e-12,0.278472273651084,0.977,0.976,1.54898160821816e-07,"0","RPS9"
7.76687127615774e-12,0.873185177562425,0.914,0.777,1.63811082085443e-07,"0","SLC2A3"
8.89186607918182e-12,0.687715149218036,0.466,0.212,1.87538347476024e-07,"0","APBA2"
1.06673981086922e-11,0.904249626458511,0.783,0.593,2.24986093510427e-07,"0","STAT1"
1.06831470797647e-11,0.608613783819106,0.937,0.792,2.25318255059317e-07,"0","MAML2"
1.07623987437395e-11,0.704039008257581,0.778,0.563,2.2698975190421e-07,"0","TBC1D10C"
1.13115933920273e-11,1.06531946993983,0.579,0.348,2.38572816231248e-07,"0","CRY1"
1.20130516709727e-11,0.787742313668739,0.706,0.513,2.53367272792486e-07,"0","WWP1"
1.24170686497803e-11,1.24062262277962,0.403,0.196,2.61888394892517e-07,"0","PIM2"
1.30270761506925e-11,1.1891818246137,0.398,0.179,2.74754063094255e-07,"0","BEX2"
1.3235321630604e-11,0.653795896207211,0.792,0.672,2.79146168511068e-07,"0","SOD1"
1.60615349889951e-11,0.550340832541822,0.923,0.767,3.38753834452895e-07,"0","LRBA"
1.70386318267221e-11,0.869532915404918,0.715,0.542,3.59361783857396e-07,"0","GCC2"
1.79163474769448e-11,1.49734724726452,0.281,0.106,3.77873684636244e-07,"0","ENSG00000257277"
1.80317074930079e-11,0.548522669861057,0.896,0.815,3.80306742735029e-07,"0","SNHG6"
1.84874046278041e-11,0.892427440928845,0.624,0.399,3.89917851005017e-07,"0","SFI1"
2.25230020803002e-11,0.731370332933787,0.765,0.562,4.75032636875612e-07,"0","GIMAP4"
2.25371864908024e-11,0.972001886109502,0.525,0.294,4.75331800277513e-07,"0","OXCT1"
2.48519286370244e-11,1.01263843235288,0.326,0.13,5.24152026883482e-07,"0","RCAN3AS"
3.10399202455077e-11,0.773020888416947,0.643,0.38,6.54662957898004e-07,"0","BIN1"
3.68640995451178e-11,0.760216327053325,0.683,0.481,7.77500723506079e-07,"0","PSIP1"
3.69753627065928e-11,0.393402287332679,0.946,0.908,7.79847374844748e-07,"0","RPL31"
3.83867330106412e-11,1.19786968287148,0.385,0.179,8.09614585927434e-07,"0","NMT2"
4.29816759204619e-11,0.808315334915064,0.738,0.55,9.06526526838462e-07,"0","CRYBG1"
4.35157639787756e-11,1.47134713453975,0.362,0.172,9.17790978076357e-07,"0","ENSG00000271204"
5.74460681369284e-11,1.01345445825868,0.348,0.147,1.21159502307596e-06,"0","LINC01550"
6.64645117868943e-11,0.351217139190854,0.941,0.955,1.40180301809739e-06,"0","EEF1G"
6.90661834909672e-11,1.25040019352062,0.398,0.199,1.45667487600799e-06,"0","SLC2A4RG"
7.14748862963852e-11,0.690455658355889,0.769,0.583,1.50747682687706e-06,"0","INTS6"
7.24446118591624e-11,1.3180937310811,0.421,0.221,1.52792930872159e-06,"0","ENSG00000283674"
8.2538242362632e-11,0.802927431669687,0.62,0.406,1.74081406967027e-06,"0","HMOX2"
8.7710403122186e-11,0.508119562786572,0.923,0.775,1.84990011225003e-06,"0","P2RY8"
9.61264481135291e-11,0.697950552363293,0.706,0.519,2.02740291716244e-06,"0","CNST"
9.62992195139193e-11,0.478218623363648,0.846,0.538,2.03104683876807e-06,"0","CD69"
1.05966746130348e-10,1.0554762619791,0.606,0.415,2.23494464263518e-06,"0","GPHN"
1.07201879294887e-10,0.733155441056943,0.462,0.219,2.26099483620847e-06,"0","CCR7"
1.07352677668597e-10,1.26939214224948,0.471,0.282,2.26417532470837e-06,"0","GPR155"
1.09739834353924e-10,0.533702037561425,0.602,0.342,2.31452284635861e-06,"0","RGCC"
1.11092525224476e-10,1.40012067821282,0.285,0.114,2.34305244950942e-06,"0","PRDM1"
1.15180361049844e-10,1.44756285565252,0.29,0.119,2.42926899490226e-06,"0","LINC00540"
1.24663750287815e-10,1.46572597665894,0.299,0.124,2.62928315732031e-06,"0","SOCS1"
1.25554707063914e-10,0.73983860527822,0.86,0.761,2.64807432668501e-06,"0","EPC1"
1.40401049291657e-10,0.887537897116182,0.633,0.41,2.96119853061034e-06,"0","CDR2"
1.45098681598082e-10,1.21132549851073,0.376,0.178,3.06027629358514e-06,"0","STMN3"
1.56289407029014e-10,1.04853149350092,0.557,0.347,3.29629988364893e-06,"0","GARRE1"
1.64410432837567e-10,1.19152823325737,0.299,0.124,3.46758043897713e-06,"0","RSL1D1-DT"
1.6934090177205e-10,0.349059084634322,0.955,0.961,3.57156895927431e-06,"0","EEF1B2"
1.77273005890111e-10,0.395419658541089,0.9,0.765,3.73886496722833e-06,"0","CD99"
2.090685240533e-10,0.819093038461075,0.543,0.318,4.40946424080815e-06,"0","BIRC3"
2.17032066576087e-10,0.579353421800955,0.842,0.592,4.57742331615625e-06,"0","CYFIP2"
2.49305156492649e-10,0.263278535254779,0.986,0.987,5.25809505558645e-06,"0","HLA-A"
2.76233751005744e-10,0.720259078111833,0.71,0.515,5.82604604246216e-06,"0","SMG6"
3.48427536823919e-10,1.6624514234214,0.281,0.124,7.34868517915328e-06,"0","FAS"
3.74501976743333e-10,0.731801285241977,0.593,0.375,7.89862119149364e-06,"0","ATP2B4"
3.87579757844633e-10,0.567743946933881,0.814,0.697,8.17444467270115e-06,"0","MZT2B"
3.90067124504289e-10,0.692653513221611,0.801,0.644,8.22690572291997e-06,"0","TERF2IP"
3.97553772427472e-10,0.388624622811301,0.955,0.938,8.38480661426781e-06,"0","TMA7"
4.10491099149041e-10,1.12149094331324,0.308,0.128,8.65766777215242e-06,"0","RNF157"
4.44359125494862e-10,0.288553326695539,0.973,0.974,9.37197831581214e-06,"0","EEF1D"
4.89418771021442e-10,1.52218433960786,0.348,0.174,1.03223312996132e-05,"0","ACVR1"
5.58086502294079e-10,0.935015749885102,0.643,0.488,1.17706024198844e-05,"0","SLC4A7"
5.7507998188343e-10,0.99577218711236,0.543,0.339,1.21290118979034e-05,"0","USP3-AS1"
6.37851738731565e-10,1.00712334585409,0.652,0.465,1.34529310215874e-05,"0","ITPKB"
6.54906354453354e-10,0.448988159470774,0.846,0.713,1.38126299217757e-05,"0","NDFIP1"
6.93722953042251e-10,0.881085789132231,0.647,0.443,1.46313108026141e-05,"0","RNF34"
7.82876967384024e-10,1.03565323617665,0.462,0.257,1.65116581190964e-05,"0","VPS13A"
8.03559777942298e-10,0.904182105283471,0.43,0.224,1.6947879276581e-05,"0","RETREG1"
8.87063328385811e-10,1.34289530137219,0.376,0.194,1.87090526589851e-05,"0","LINS1"
9.42833395598044e-10,0.651049945953557,0.819,0.7,1.98852991465583e-05,"0","YME1L1"
9.86802055196992e-10,1.27795194611501,0.258,0.105,2.08126421461598e-05,"0","TNF"
1.06592198012678e-09,1.2713486797425,0.403,0.211,2.2481360482854e-05,"0","RRM1"
1.0673816000139e-09,1.19710784926761,0.371,0.184,2.25121453258931e-05,"0","ENOSF1"
1.08864878437387e-09,0.874833781431734,0.643,0.485,2.29606915112294e-05,"0","GSPT1"
1.10466902989883e-09,0.86160951459282,0.643,0.465,2.32985745095962e-05,"0","RUNX3"
1.19717406292018e-09,0.586726013238811,0.751,0.537,2.52495981610495e-05,"0","GIMAP1"
1.21198639319587e-09,1.00687791938183,0.43,0.223,2.55620050188941e-05,"0","BCL9L"
1.24860531199674e-09,0.642058698307781,0.833,0.702,2.63343346353233e-05,"0","TMEM123"
1.33107211567118e-09,0.976677402340165,0.389,0.2,2.80736419916208e-05,"0","TBC1D4"
1.35857059802644e-09,0.874201463196007,0.584,0.373,2.86536124829756e-05,"0","SPTBN1"
